AC.ID	geno	tment	Obs	HHMMSS	FTime	EBal.	Photo	Cond	Ci	FCnt	DCnt	Fo	Fm	Fo.	Fm.	Fs	Fv..Fm.	PhiPS2	Adark	RedAbs	BlueAbs	X.Blue	LeafAbs	PhiCO2	qP	qN	NPQ	ParIn.Fs	PS2.1	ETR	Trmmol	VpdL	CTleaf	Area	BLC_1	StmRat	BLCond	Tair	Tleaf	TBlk	CO2R	CO2S	H2OR	H2OS	RH_R	RH_S	Flow	PARi	PARo	Press	CsMch	HsMch	StableF	BLCslope	BLCoffst	f_parin	f_parout	alphaK	Status	fda	Trans	Tair_K	Twall_K	R.W.m2.	Tl.Ta	SVTleaf	h2o_i	h20diff	CTair	SVTair	CndTotal	vp_kPa	VpdA	CndCO2	Ci_Pa	Ci.Ca	RHsfc	C2sfc	AHs.Cs	PARabs	Fv.
188	46	co	176	0.6275	5229.5	0	21.32375464	0.345464768	172.3807294	37	36	528.1994629	2521.087402	463.4621582	770.2763672	580.9147949	0.398317048	0.245835885	-1	0.87	0.92	0.42836687	0.870214183	0.01281536	0.617186449	0.85088917	2.272964756	2000.647461	0.5	213.9991294	8.683062517	1.970009682	27.39286995	2	4.644859791	1	9.289719582	23.57295609	27.39286995	21.50640106	299.6186829	283.7488708	15.96378613	21.63136101	42.79223633	57.9846344	299.7838135	2001.752075	0.441272944	78.24624634	2.213959217	1.591723561	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.498919067	0.008683063	300.5428699	296.7229561	320.2803249	-0.425180182	3.662582484	46.80841133	25.17705032	25.48291302	3.272382982	0.333078299	1.692572802	1.57981018	0.209252442	13.48814502	0.607511596	46.30358838	280.6500616	0.035181405	1741.953048	306.814209
188	46	co	183	0.629606481	5411.5	0	12.7391804	0.357699822	123.3209259	38	37	528.1994629	2521.087402	460.9187012	731.3105469	567.8791504	0.369736013	0.223477423	-1	0.87	0.92	0.42928049	0.87021464	0.007896442	0.604424279	0.868752571	2.447355454	2000.798096	0.5	194.5509295	8.892537762	1.951031043	27.34770584	2	4.644859791	1	9.289719582	23.58109856	27.34770584	21.51605988	198.2070313	188.5901947	15.94692421	21.7499733	42.72662354	58.27473831	299.8122253	1999.415283	0.327589482	78.24725342	2.094528675	1.580918431	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499061127	0.008892538	300.4977058	296.7310986	319.9064382	-0.461093578	3.652906715	46.68415255	24.93417926	25.4644022	3.268786393	0.344437294	1.701875672	1.56691072	0.216426833	9.649523742	0.653909532	46.74780482	186.7389124	0.031890981	1739.920451	270.3918457
188	46	co	203	0.636296296	5990	0	4.813681275	0.427138193	73.88982303	39	38	528.1994629	2521.087402	464.947998	698.3408203	558.501709	0.334210482	0.200244791	-1	0.87	0.92	0.42928049	0.87021464	0.003345164	0.59915772	0.886489787	2.61011032	1999.184937	0.5	174.1849336	9.894854349	1.831138493	27.00686264	2	4.644859791	1	9.289719582	23.61963844	27.00686264	21.55770493	99.74591827	95.90161896	15.90791702	22.3612709	42.51731491	59.76528931	299.8004761	1997.13501	0.171111539	78.23634338	1.419273853	1.586785436	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.49900238	0.009894854	300.1568626	296.7696384	319.5415944	-0.621528347	3.580602562	45.76648661	23.40521571	25.31325054	3.239547138	0.408361852	1.749464069	1.490083069	0.256849195	5.780869567	0.770475242	49.38334681	95.20208549	0.024969589	1737.936124	233.3928223
188	46	co	213	0.639467593	6264.5	0	-0.855047641	0.473048529	50.34147761	40	39	528.1994629	2521.087402	473.9355469	673.3518066	560.9509277	0.296154637	0.166927419	-1	0.87	0.92	0.42836687	0.870214183	8.34E-05	0.563649519	0.902588438	2.74408649	2001.516113	0.5	145.3727246	10.74721046	1.803144436	27.1451416	2	4.644859791	1	9.289719582	24.09231758	27.1451416	22.01889229	48.99404907	49.21163177	16.09012222	23.0940609	41.79553986	59.98889923	299.8031311	1998.323608	0.190251917	78.22962189	1.419273853	1.586785436	0.75	-1.355140209	7.355140209	1	0	0.159999996	111135	1.499015656	0.01074721	300.2951416	297.2423176	319.7317702	-0.755963888	3.609784088	46.14344286	23.04938196	25.61872959	3.298877591	0.450127273	1.806639652	1.492237939	0.283302838	3.938194759	1.022958918	50.76430623	49.33588895	-0.008798038	1738.969547	199.4162598
189	tur	co	136	0.476122685	4257.000034	0	59.07189988	0.234831358	515.4828788	4	4	0	0	383.2446289	746.2645874	572.1987915	0.486449397	0.233249438	-1	0.87	0.92	9.872945786	0.874936473	0.03433817	0.479493735	1.947227779	-1	1997.343262	0.5	203.8073494	5.900714535	1.972843064	23.84437752	2	4.644859791	1	9.289719582	18.37353516	23.84437752	16.70727921	1000.070435	956.9136963	8.771145821	12.65617275	32.49754333	46.891819	299.9224548	1999.48291	906.3872681	78.55833435	61.02050018	0.02223736	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499612274	0.005900715	296.9943775	291.5235352	319.9172585	-0.001507768	2.967090915	37.76926967	25.11309691	21.10895634	2.512693139	0.229041503	0.994247851	1.518445289	0.143660101	40.49547634	0.538693177	33.47116348	948.3292537	0.020849354	1749.420525	363.0199585
189	tur	co	159	0.484641204	4992.500032	0	58.74410386	0.247037973	778.5989511	5	5	0	0	381.9316406	730.4223022	558.90625	0.477108463	0.234817655	-1	0.87	0.92	9.903522491	0.874951761	0.034125245	0.492168288	1.912442502	-1	1999.948608	0.5	205.4488416	5.741955849	1.829592272	22.90966606	2	4.644859791	1	9.289719582	17.56179237	22.90966606	15.91116714	1249.246582	1205.46521	8.625976563	12.40681267	33.63485336	48.37562561	299.9715576	2000.945068	823.4985962	78.56565094	71.83092499	0.022510111	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499857788	0.005741956	296.0596661	290.7117924	320.1512038	0.034929638	2.804341586	35.69424491	23.28743224	20.23572922	2.381088002	0.240638758	0.974749313	1.406338688	0.150961354	61.17113341	0.645890852	34.88246763	1196.928403	0.017119982	1750.730412	348.4906616
189	tur	co	102	0.463622685	3176.500032	0	56.84999538	0.351649893	469.7325303	3	3	0	0	384.4921875	743.6213379	578.5171509	0.482946269	0.222027232	-1	0.87	0.92	9.872945786	0.874936473	0.033053769	0.459734853	1.934034974	-1	1998.251099	0.5	194.0898524	7.459337516	1.687324939	22.63769913	2	4.644859791	1	9.289719582	17.92306328	22.63769913	16.24736595	799.9783936	758.2978516	8.729005814	13.63522243	33.26735687	51.96656418	299.9308167	2000.349243	1765.429565	78.55787659	60.50554657	0.008931696	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499654083	0.007459338	295.7876991	291.0730633	320.0558718	-0.241030525	2.75847906	35.11397176	21.47874933	20.2803812	2.387668013	0.338824159	1.071154121	1.316513891	0.212881235	36.90119014	0.619456496	39.58986411	750.0363004	0.030007662	1750.178511	359.1291504
189	tur	co	189	0.494710648	5863.500032	0	54.33104676	0.274572303	1567.685821	7	7	0	0	369.5773926	670.0889282	551.2493286	0.448465156	0.177348997	-1	0.87	0.92	9.903522491	0.874951761	0.031623105	0.395457696	1.813122073	-1	1999.097046	0.5	155.1017611	6.090547516	1.752588194	22.25391769	2	4.644859791	1	9.289719582	16.97602272	22.25391769	15.33240795	2000.588257	1956.418457	7.982368469	11.99451542	32.29834366	48.53129196	299.9638062	1999.770996	906.5078125	78.56004333	84.2399826	0.016810954	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499819031	0.006090548	295.4039177	290.1260227	319.9633522	-0.022834657	2.694877845	34.30341597	22.30890055	19.61497021	2.291243451	0.266689863	0.942289651	1.3489538	0.167371872	123.1574661	0.801303942	35.33604847	1948.522964	0.009852819	1749.703155	300.5115356
189	tur	co	176	0.49037037	5488.500028	0	54.30071137	0.264923358	1076.468832	6	6	0	0	372.0200195	693.3717041	548.9438477	0.463462357	0.208297881	-1	0.87	0.92	9.93429184	0.874967146	0.031626036	0.449438616	1.863802128	-1	2000.961426	0.5	182.3414139	5.848529891	1.7424532	22.22970581	2	4.644859791	1	9.289719582	16.95201874	22.22970581	15.32690334	1500.177246	1458.284546	8.220499992	12.07303047	33.31288147	48.92405319	299.9545593	1998.454224	786.6696167	78.55986023	76.74108124	0.018013537	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499772797	0.00584853	295.3797058	290.1020187	319.7526686	0.019104596	2.690908786	34.25297319	22.17994272	19.59086227	2.287814998	0.257577779	0.948455586	1.339359412	0.161630335	84.567241	0.738174751	35.54921849	1450.393462	0.013309132	1748.581788	321.3516846
189	tur	co	67	0.45125	2108.500032	0	47.9048872	0.378493537	340.366796	2	2	0	0	384.0888672	736.911499	580.3892822	0.478785624	0.212403005	-1	0.87	0.92	9.93429184	0.874967146	0.027944912	0.443628619	1.918596351	-1	2001.238159	0.5	185.9607043	7.523021829	1.586359055	22.06212616	2	4.644859791	1	9.289719582	17.37886429	22.06212616	15.71597862	599.6082153	564.8348999	8.765302658	13.71243	34.57099152	54.08422852	299.9665222	2000.12793	816.0355835	78.55780029	54.03496552	0.016905367	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499832611	0.007523022	295.2121262	290.5288643	320.0204616	-0.249942904	2.663577392	33.90595692	20.19352692	19.72049522	2.306303492	0.363676181	1.077218337	1.229085155	0.228583983	26.73846679	0.602595194	41.37837567	557.8732691	0.035531841	1750.046226	352.8226318
189	tur	co	50	0.44525463	1589.500032	0	43.04416163	0.415480926	285.5439714	1	1	0	0	386.4450684	731.6771851	584.7374268	0.471836657	0.20082594	-1	0.87	0.92	9.93429184	0.874967146	0.025155726	0.425625981	1.893353661	-1	2000.277588	0.5	175.7404877	8.208796113	1.582343127	22.16326904	2	4.644859791	1	9.289719582	18.36101341	22.16326904	16.98907471	501.3257751	470.0534363	8.577983856	13.97470188	31.79858971	51.80917358	299.9630737	2001.05835	1728.658203	78.54914856	50.06902313	-0.008114278	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499815369	0.008208796	295.313269	291.5110134	320.1693288	-0.333120532	2.680044061	34.11932669	20.14462481	20.26214123	2.384978209	0.397694132	1.097700934	1.287277275	0.250097924	22.42923583	0.607471299	42.09341863	463.7981755	0.039066042	1750.860313	345.2321167
189	tur	co	234	0.510844907	7257.500032	0	36.3693006	0.499365078	242.598851	8	8	0	0	368.2595215	660.2976685	551.9935913	0.442282566	0.16402311	-1	0.87	0.92	9.903522491	0.874951761	0.021366318	0.370855925	1.793022665	-1	1997.077026	0.5	143.3025677	9.079534506	1.469660704	21.67742729	2	4.644859791	1	9.289719582	17.68775558	21.67742729	16.05628586	400.3857117	373.8718872	8.441232681	14.40807152	32.65807343	55.74159622	299.9483032	1998.946533	982.2930298	78.57342529	46.32091522	-0.013925016	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499741516	0.009079535	294.8274273	290.8377556	319.8314382	-0.495413995	2.601752235	33.11236879	18.70429727	19.68259144	2.300884086	0.473891247	1.132091531	1.168792555	0.298369988	19.06182269	0.648882302	45.08952941	368.5866302	0.044490888	1748.98179	292.038147
189	tur	co	252	0.517175926	7804.500032	0	28.72652184	0.571985985	187.2041599	9	9	0	0	387.5629883	694.9752197	561.4980469	0.442335529	0.192060334	-1	0.87	0.92	9.872945786	0.874936473	0.016987481	0.434196038	1.793192954	-1	1998.973877	0.5	167.9543761	10.30325417	1.465625816	22.02281761	2	4.644859791	1	9.289719582	19.2551136	22.02281761	17.97708321	299.9370422	278.8668823	8.400038719	15.16587639	29.4563961	53.18193054	299.9479675	2000.039551	831.9249878	78.5695343	42.22042084	-0.024487913	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499739838	0.010303254	295.1728176	292.4051136	320.006321	-0.658896196	2.657201661	33.81974559	18.6538692	20.63896561	2.441090023	0.538810388	1.191575845	1.249514178	0.339587841	14.70854366	0.671302947	46.7378505	274.6922887	0.048877087	1749.90755	307.4122314
189	tur	co	266	0.521747685	8199.50003	0	18.32869946	0.614120262	131.1538592	10	10	0	0	392.4777832	678.5812378	558.4367676	0.421620049	0.177052449	-1	0.87	0.92	9.903522491	0.874951761	0.01104754	0.419933658	1.728967261	-1	1997.952148	0.5	154.7537336	10.73719359	1.428564049	21.94921875	2	4.644859791	1	9.289719582	19.54821014	21.94921875	18.36292839	199.8564911	186.3012238	8.436992645	15.4856081	29.05140877	53.32042313	299.9432068	1999.645264	1030.316772	78.572052	37.96459198	-0.033778608	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499716034	0.010737194	295.0992188	292.6982101	319.943235	-0.719850377	2.645300054	33.66718809	18.18157999	20.74871445	2.457648325	0.576039709	1.216736005	1.24091232	0.363262831	10.30502784	0.703988179	48.06854247	183.6376617	0.047976753	1749.593145	286.1034546
189	tur	co	276	0.525115741	8489.500032	0	6.741652875	0.645969308	74.44312932	11	11	0	0	404.3999023	665.7213135	561.2094727	0.392538748	0.156990378	-1	0.87	0.92	9.903522491	0.874951761	0.004427894	0.399936004	1.646195535	-1	2000.358398	0.5	137.3836226	11.12119773	1.410843219	22.00679207	2	4.644859791	1	9.289719582	19.87661171	22.00679207	18.76080322	99.79956055	94.60263824	8.53181076	15.83010769	28.78494263	53.4067421	299.9370422	1998.261597	781.6691895	78.56945801	33.64173126	-0.034647405	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499685211	0.011121198	295.1567921	293.0266117	319.7218483	-0.776827724	2.654606201	33.78674447	17.95663678	20.94170189	2.487003906	0.603971582	1.243762981	1.243240924	0.381043438	5.848956323	0.786903312	49.04423442	93.62292822	0.03531605	1748.382503	261.3214111
189	tur	co	296	0.532905093	9163.00003	0	4.504686954	0.697518349	34.87616368	12	12	0	0	412.7521973	650.8239746	566.8701172	0.365800565	0.128996258	-1	0.87	0.92	9.872945786	0.874936473	0.003144583	0.352640949	1.57679106	-1	1998.467651	0.5	112.777058	11.6487437	1.375070226	22.13553238	2	4.644859791	1	9.289719582	19.97818565	22.13553238	18.75524521	50.4074173	47.03830719	8.9114151	16.55029106	29.87799454	55.49113083	299.9382019	2000.750732	948.8294067	78.57561493	28.81650543	-0.046200216	0.5	-1.355140209	7.355140209	1	0	0.159999996	111135	1.49969101	0.011648744	295.2855324	293.1281857	320.12011	-0.869610109	2.675519523	34.05025243	17.49996137	21.05685902	2.504666515	0.648802993	1.300449297	1.204217217	0.40961425	2.740416008	0.741441726	50.95405381	46.38367738	0.049485525	1750.529789	238.0717773
202	301	co	51	0.570520833	1623.499998	0	62.37742333	0.7369115	590.1034995	3	3	0	0	526.9624023	1176.497681	750.3359375	0.552092273	0.36222914	-1	0.87	0.92	9.97504425	0.874987522	0.036199775	0.656102536	2.232602697	-1	1999.217285	0.5	316.8219386	12.11419588	1.348008715	24.07482719	2	4.644859791	1	9.289719582	22.08693886	24.07482719	20.11589813	801.2191162	753.6098633	13.30959988	21.20421028	39.07056427	62.24496078	300.3903503	2000.906738	0.070392355	78.30776215	24.65946007	0.673630476	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501951752	0.012114196	297.2248272	295.2369389	320.145071	-0.945206962	3.00846297	38.4184516	17.21424132	23.08088303	2.833555325	0.682751877	1.660454255	1.17310107	0.431276344	46.20968448	0.783035796	57.21028438	744.5450556	0.047930345	1750.768429	649.5352783
202	301	co	103	0.588796296	3202.499998	0	59.21051214	0.728776643	1751.658093	7	7	0	0	482.4973145	931.1480713	662.727417	0.481825362	0.288268496	-1	0.87	0.92	9.97504425	0.874987522	0.034417379	0.598284189	1.929851304	-1	2002.636475	0.5	252.563838	12.33533839	1.385343189	24.493536	2	4.644859791	1	9.289719582	22.42381287	24.493536	20.45348549	1999.172974	1943.785278	13.67540359	21.71015549	39.31860733	62.41969299	300.3835449	1999.367676	0.051455695	78.28509521	41.33689117	0.717324018	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501917725	0.012335338	297.643536	295.5738129	319.898821	-0.989023601	3.084924778	39.40628506	17.69612957	23.45867443	2.898959109	0.675763158	1.699581589	1.199377519	0.426815104	137.1287206	0.901158226	57.04723477	1935.180692	0.01745468	1749.421768	448.6507568
202	301	co	90	0.584305556	2814.999996	0	59.1735581	0.74432262	1273.135111	6	6	0	0	485.0793457	950.4140625	667.6345215	0.489612617	0.297532993	-1	0.87	0.92	9.97504425	0.874987522	0.034420297	0.607690617	1.959296084	-1	2000.264771	0.5	260.3721215	12.59374839	1.387025542	24.49025726	2	4.644859791	1	9.289719582	22.49860001	24.49025726	20.52936745	1499.968262	1448.427368	13.47769356	21.68053436	38.57539749	62.05269623	300.4010315	1997.971191	0.068194926	78.28653717	34.9214859	0.702288389	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502005157	0.012593748	297.6402573	295.6486	319.6753835	-1.032004716	3.084319501	39.39782768	17.71729332	23.49442863	2.905216774	0.689108963	1.697293959	1.207922815	0.435335228	99.66933922	0.878977531	57.05411879	1439.828152	0.023447904	1748.199862	465.3347168
202	301	co	69	0.576747685	2161.499998	0	58.86844888	0.767571151	796.7940005	4	4	0	0	509.6862793	1110.388062	717.7788086	0.540983646	0.353578417	-1	0.87	0.92	9.97504425	0.874987522	0.034188221	0.653584298	2.178571617	-1	1999.921387	0.5	309.3645423	12.51053535	1.340042015	24.18131828	2	4.644859791	1	9.289719582	22.19793129	24.18131828	20.19288254	999.7411499	952.6112061	13.40435982	21.55443001	39.07463455	62.8360672	300.3870544	2001.334351	0.052977335	78.29985809	27.91867638	0.683630705	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501935272	0.012510535	297.3313183	295.3479313	320.2134889	-1.014677524	3.027750826	38.668663	17.11423299	23.18962479	2.852247213	0.708990218	1.687708811	1.164538402	0.448034262	62.38885717	0.83643148	57.84994995	944.0563293	0.036073449	1751.142584	600.7017822
202	301	co	81	0.581435185	2566.499998	0	58.79200773	0.74389239	1035.357728	5	5	0	0	492.2590332	994.4901733	680.0713501	0.505013678	0.316160815	-1	0.87	0.92	9.97504425	0.874987522	0.034161971	0.626044062	2.020257844	-1	2001.262451	0.5	276.8113879	12.36488141	1.363259565	24.2403965	2	4.644859791	1	9.289719582	22.18330002	24.2403965	20.20928574	1251.317993	1202.275879	13.34076405	21.39724922	38.92393494	62.42957306	300.3867493	2000.314819	0.075803019	78.29222107	30.96835899	0.700028181	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501933746	0.012364881	297.3903965	295.3333	320.0503639	-0.992943414	3.038497732	38.80970153	17.4124523	23.21184826	2.856080506	0.688740179	1.675238166	1.180842339	0.435099744	81.06045611	0.861164851	57.17084195	1193.732111	0.028156976	1750.250507	502.2311401
202	301	co	41	0.567164352	1333.499998	0	57.94502602	0.792343856	416.9000821	2	2	0	0	530.4018555	1174.097656	749.8076782	0.548247241	0.361375373	-1	0.87	0.92	9.999190331	0.874999595	0.033708233	0.659146724	2.213600205	-1	1998.051025	0.5	315.8951686	12.62545824	1.313796867	23.99280739	2	4.644859791	1	9.289719582	22.20595932	23.99280739	20.21203232	599.0132446	555.7598267	13.22625828	21.45231819	38.5393486	62.51494598	300.3774109	1998.496216	0.079044215	78.30780029	21.13480186	0.672121763	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501887054	0.012625458	297.1428074	295.3559593	319.7593874	-1.02796146	2.993680716	38.22966173	16.77734354	23.09938335	2.836727807	0.730073986	1.679883849	1.156843958	0.461510028	32.64652837	0.750144329	58.31949237	547.3391435	0.061740962	1748.68338	643.6958008
202	301	co	31	0.563842593	1046.499998	0	53.60292672	0.815571534	337.4252261	1	1	0	0	522.6599121	1106.968262	725.2122192	0.527845621	0.344866294	-1	0.87	0.92	9.97504425	0.874987522	0.031230954	0.653346889	2.117951341	-1	1999.202393	0.5	301.6333639	13.15501963	1.332319066	24.25862312	2	4.644859791	1	9.289719582	22.67354202	24.25862312	20.69571686	501.3016052	461.5745239	13.26375484	21.83019447	37.57408905	61.83895874	300.42453	1998.15332	0.059289806	78.30901337	19.15097618	0.634573698	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.50212265	0.01315502	297.4086231	295.823542	319.7045241	-1.112664575	3.041820057	38.84380515	17.01361068	23.46608257	2.900254705	0.749748895	1.709500991	1.190753715	0.474093341	26.42343654	0.731030871	58.47518802	453.784843	0.06907329	1748.359223	584.3083496
202	301	co	132	0.599444444	4122.999996	0	43.99811883	0.771483729	260.805183	8	8	0	0	478.8955078	905.8765869	662.2390137	0.47134575	0.26895228	-1	0.87	0.92	9.951014519	0.874975507	0.02571316	0.570605081	1.891595499	-1	1999.075806	0.5	235.2179136	12.96036532	1.378269589	25.09059525	2	4.644859791	1	9.289719582	23.23587418	25.09059525	21.24842453	400.0554199	367.5884094	14.80938435	23.23816872	40.52070618	63.58281326	300.3799744	2000.059937	0.099135041	78.26015472	17.78226471	0.71229434	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501899872	0.012960365	298.2405952	296.3858742	320.0095827	-1.089418156	3.196892269	40.84955211	17.6113834	24.16323471	3.024467896	0.712327073	1.818622679	1.205845217	0.450166433	20.41065397	0.709503282	58.87525924	361.1945178	0.071717607	1750.003458	426.9810791
202	301	co	157	0.608217593	4880.499998	0	34.06513781	0.826928553	197.8351872	9	9	0	0	551.1330566	1154.364502	771.1924438	0.522565831	0.331933334	-1	0.87	0.92	9.951014519	0.874975507	0.020019273	0.635199078	2.094529602	-1	1999.99646	0.5	290.4330235	12.7424963	1.270512065	24.9677639	2	4.644859791	1	9.289719582	23.04000854	24.9677639	21.05628014	300.0579834	275.044342	16.04301453	24.32050514	44.41038895	67.32557678	300.3952026	2001.849121	0.054470174	78.24918365	15.92362213	0.729704618	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501976013	0.012742496	298.1177639	296.1900085	320.2958522	-1.053094414	3.173571738	40.55725044	16.2367453	24.00388622	2.995673714	0.759335926	1.903059673	1.09261404	0.480227646	15.4804419	0.719284701	62.0057371	270.0939304	0.078203682	1751.56895	603.2314453
202	301	co	166	0.611388889	5154.499998	0	21.48060494	0.839042376	135.2994431	10	10	0	0	545.560791	1098.107056	754.1817627	0.503180689	0.313198327	-1	0.87	0.92	9.951014519	0.874975507	0.012840111	0.622437097	2.012804208	-1	2002.166748	0.5	274.337754	12.681737	1.247145691	25.05147362	2	4.644859791	1	9.289719582	23.01804161	25.05147362	21.02568436	199.4362946	183.5834351	16.58934975	24.82376289	45.98178101	68.80699158	300.3718262	2000.982666	0.123198934	78.24369049	13.73516083	0.721949339	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501859131	0.012681737	298.2014736	296.1680416	320.1572194	-1.047702502	3.189448511	40.76301221	15.93924932	24.03475761	3.001233362	0.769538116	1.942302821	1.058930541	0.486757586	10.58632775	0.736991565	62.92095177	180.461832	0.074895622	1750.810823	552.5462646
202	301	co	174	0.614375	5412.499998	0	7.485870395	0.865094597	76.40156058	11	11	0	0	535.1662598	980.2250977	707.5645142	0.454037383	0.278161194	-1	0.87	0.92	9.951014519	0.874975507	0.00484655	0.612639409	1.831627237	-1	2001.431519	0.5	243.5584363	12.75618701	1.219327089	25.10175705	2	4.644859791	1	9.289719582	23.0141468	25.10175705	21.03365326	99.29337311	93.51493835	17.02555847	25.3038826	47.1972084	70.14684296	300.384613	2001.095581	0.048017364	78.23667908	11.79892731	0.722679853	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.501923065	0.012756187	298.251757	296.1641468	320.1752858	-1.063201232	3.199018831	40.88899055	15.58510795	24.05795193	3.005416373	0.791396679	1.979691742	1.025724631	0.500755247	5.977404376	0.81699846	63.93791034	92.4270772	0.051784707	1750.909621	445.0588379
202	301	co	183	0.61755787	5687.499998	0	0.213620378	0.890924223	47.31490477	12	12	0	0	525.8496094	886.4886475	679.7753296	0.406817435	0.233182138	-1	0.87	0.92	9.951014519	0.874975507	0.000692963	0.573186195	1.685821634	-1	2000.866089	0.5	204.1170127	12.72342485	1.183551322	25.13772774	2	4.644859791	1	9.289719582	23.0267334	25.13772774	21.03305817	49.47644806	48.91980743	17.59659386	25.84887695	48.74115753	71.60108185	300.3905334	2001.598999	0.124607861	78.2366333	10.90151215	0.72438693	0.75	-1.355140209	7.355140209	1	0	0.159999996	111135	1.501952667	0.012723425	298.2877277	296.1767334	320.2558327	-1.058167511	3.205880429	40.97671761	15.12784065	24.08223057	3.009800399	0.812958037	2.022329107	0.987471292	0.51457198	3.701758854	0.967193193	65.1481292	48.88876371	0.00284666	1751.3501	360.6390381
690	tur	co	124	0.640115741	3715.499995	0	66.24840126	0.236403582	1368.796393	35	11	0	0	450.2668457	815.5377197	623.1963501	0.447889613	0.235846074	-1	0.87	0.92	9.8901577	0.874945079	0.038439351	0.526571877	1.811232001	-1	2000.685913	0.5	206.423132	10.07624003	3.316282005	29.51571465	2	4.644859791	1	9.289719582	25.25173187	29.51571465	23.58194923	1999.532227	1942.30481	3.906729937	10.55499268	9.485304832	25.62508392	299.92453	1999.51709	1513.150146	78.35929871	90.26794434	-0.023012578	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.49962265	0.01007624	302.6657146	298.4017319	319.9227272	-0.695342906	4.143363829	52.87647921	42.32148653	27.38372326	3.660621131	0.230536908	0.827081824	2.833539307	0.144601412	107.2579255	0.704727902	19.39129905	1932.677464	0.006646958	1749.467638	365.270874
690	tur	co	106	0.634016204	3188.499996	0	63.85075772	0.235516148	926.1794532	34	10	0	0	459.748291	843.0631714	641.6704102	0.454669227	0.238882172	-1	0.87	0.92	9.919376373	0.874959688	0.037039109	0.525397712	1.83374944	-1	2000.681763	0.5	209.0835188	9.660857606	3.194907331	28.9238472	2	4.644859791	1	9.289719582	24.51729774	28.9238472	22.84653664	1500.918701	1449.00769	3.949940443	10.32541084	10.02060223	26.19402885	299.9341125	2001.089355	1640.345703	78.36753845	81.01782227	-0.012200773	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499670563	0.009660858	302.0738472	297.6672977	320.1742897	-0.626738537	4.004084362	51.09365997	40.76824912	26.72057247	3.520839476	0.229692895	0.809177031	2.711662445	0.144070126	72.58240391	0.639181876	19.71618922	1439.728775	0.008743964	1750.872518	383.3148804
690	tur	co	92	0.629340278	2784.999996	0	60.56525256	0.246485551	737.4256642	33	9	0	0	460.9401855	847.6887817	649.4688721	0.456238899	0.233835712	-1	0.87	0.92	9.948769569	0.874974385	0.035168338	0.512529099	1.839042913	-1	1998.263062	0.5	204.422569	9.686073594	3.066662171	28.41321182	2	4.644859791	1	9.289719582	24.03578186	28.41321182	22.38261414	1250.008057	1201.852783	4.077455521	10.46957016	10.64811134	27.33977127	299.8902588	2000.72998	1068.522705	78.37542725	74.75891113	-0.015378416	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499451294	0.009686074	301.5632118	297.1857819	320.1167897	-0.62920008	3.887219205	49.59742283	39.12785267	26.22449684	3.419343707	0.240114555	0.820557034	2.598786673	0.150631276	57.79605149	0.613574037	20.76862598	1193.051324	0.010543193	1750.587484	386.7485962
